FED Date,USD/EUR,3M USD LIBOR,EBR Date,3M EUR LIBOR
2012-06-12,1.2477,0.46785,2012-06-15,0.662
2012-06-13,1.2596,0.46785,2012-06-18,0.659
2012-06-14,1.2608,0.46785,2012-06-19,0.657
2012-06-15,1.2633,0.46785,2012-06-20,0.657
2012-06-18,1.2578,0.46785,2012-06-21,0.655
2012-06-19,1.2692,0.46785,2012-06-22,0.654
2012-06-20,1.2703,0.46760,2012-06-25,0.653
2012-06-21,1.2586,0.46760,2012-06-26,0.653
2012-06-22,1.2545,0.46160,2012-06-27,0.652
2012-06-25,1.2480,0.46060,2012-06-28,0.653
2012-06-26,1.2471,0.46060,2012-06-29,0.653
2012-06-27,1.2457,0.46060,2012-07-02,0.652
2012-06-28,1.2433,0.46060,2012-07-03,0.65
2012-06-29,1.2668,0.46060,2012-07-04,0.645
2012-07-02,1.2584,0.46060,2012-07-05,0.641
2012-07-03,1.2620,0.46060,2012-07-06,0.549
2012-07-04,#N/A,0.45960,2012-07-09,0.531
2012-07-05,1.2384,0.45960,2012-07-10,0.521
2012-07-06,1.2283,0.45760,2012-07-11,0.512
2012-07-09,1.2299,0.45760,2012-07-12,0.497
2012-07-10,1.2255,0.45760,2012-07-13,0.486
2012-07-11,1.2244,0.45610,2012-07-16,0.477
2012-07-12,1.2199,0.45510,2012-07-17,0.47
2012-07-13,1.2232,0.45510,2012-07-18,0.464
2012-07-16,1.2267,0.45510,2012-07-19,0.458
2012-07-17,1.2234,0.45510,2012-07-20,0.451
2012-07-18,1.2261,0.45510,2012-07-23,0.442
2012-07-19,1.2257,0.45310,2012-07-24,0.435
2012-07-20,1.2176,0.45210,2012-07-25,0.427
2012-07-23,1.2126,0.45110,2012-07-26,0.422
2012-07-24,1.2062,0.44810,2012-07-27,0.415
2012-07-25,1.2132,0.44810,2012-07-30,0.401
2012-07-26,1.2280,0.44710,2012-07-31,0.389
2012-07-27,1.2370,0.44660,2012-08-01,0.381
2012-07-30,1.2250,0.44460,2012-08-02,0.375
2012-07-31,1.2315,0.44260,2012-08-03,0.375
2012-08-01,1.2299,0.44160,2012-08-06,0.374
2012-08-02,1.2149,0.44185,2012-08-07,0.37
2012-08-03,1.2390,0.43935,2012-08-08,0.366
2012-08-06,1.2422,0.43885,2012-08-09,0.36
2012-08-07,1.2422,0.43785,2012-08-10,0.353
2012-08-08,1.2364,0.43675,2012-08-13,0.349
2012-08-09,1.2278,0.43750,2012-08-14,0.345
2012-08-10,1.2298,0.43700,2012-08-15,0.341
2012-08-13,1.2339,0.43450,2012-08-16,0.339
2012-08-14,1.2329,0.43650,2012-08-17,0.334
2012-08-15,1.2288,0.43450,2012-08-20,0.325
2012-08-16,1.2356,0.43350,2012-08-21,0.318
2012-08-17,1.2315,0.43450,2012-08-22,0.31
2012-08-20,1.2343,0.43350,2012-08-23,0.303
2012-08-21,1.2472,0.43350,2012-08-24,0.295
2012-08-22,1.2472,0.43075,2012-08-27,0.293
2012-08-23,1.2583,0.42685,2012-08-28,0.29
2012-08-24,1.2533,0.42485,2012-08-29,0.288
2012-08-27,1.2514,#N/A,2012-08-30,0.283
2012-08-28,1.2564,0.42275,2012-08-31,0.278
2012-08-29,1.2538,0.42175,2012-09-03,0.276
2012-08-30,1.2497,0.42075,2012-09-04,0.273
2012-08-31,1.2578,0.41825,2012-09-05,0.269
2012-09-03,#N/A,0.41435,2012-09-06,0.266
2012-09-04,1.2566,0.41185,2012-09-07,0.265
2012-09-05,1.2603,0.40985,2012-09-10,0.261
2012-09-06,1.2626,0.40835,2012-09-11,0.258
2012-09-07,1.2796,0.40775,2012-09-12,0.255
2012-09-10,1.2795,0.40425,2012-09-13,0.252
2012-09-11,1.2858,0.39875,2012-09-14,0.25
2012-09-12,1.2894,0.39425,2012-09-17,0.248
2012-09-13,1.2912,0.38875,2012-09-18,0.244
2012-09-14,1.3142,0.38525,2012-09-19,0.238
2012-09-17,1.3125,0.38075,2012-09-20,0.233
2012-09-18,1.3051,0.37875,2012-09-21,0.228
2012-09-19,1.3065,0.37575,2012-09-24,0.225
2012-09-20,1.2948,0.37300,2012-09-25,0.222
2012-09-21,1.2990,0.36925,2012-09-26,0.222
2012-09-24,1.2909,0.36725,2012-09-27,0.221
2012-09-25,1.2945,0.36350,2012-09-28,0.22
2012-09-26,1.2852,0.36225,2012-10-01,0.223
2012-09-27,1.2874,0.36025,2012-10-02,0.22
2012-09-28,1.2856,0.35850,2012-10-03,0.218
2012-10-01,1.2900,0.35525,2012-10-04,0.216
2012-10-02,1.2951,0.35400,2012-10-05,0.215
2012-10-03,1.2909,0.35250,2012-10-08,0.214
2012-10-04,1.3001,0.35225,2012-10-09,0.212
2012-10-05,1.3059,0.35125,2012-10-10,0.211
2012-10-08,#N/A,0.35025,2012-10-11,0.21
2012-10-09,1.2876,0.34675,2012-10-12,0.21
2012-10-10,1.2888,0.34275,2012-10-15,0.209
2012-10-11,1.2928,0.34025,2012-10-16,0.208
2012-10-12,1.2946,0.33425,2012-10-17,0.207
2012-10-15,1.2950,0.33025,2012-10-18,0.205
2012-10-16,1.3036,0.32475,2012-10-19,0.204
2012-10-17,1.3133,0.32075,2012-10-22,0.204
2012-10-18,1.3106,0.31875,2012-10-23,0.203
2012-10-19,1.3022,0.31725,2012-10-24,0.202
2012-10-22,1.3063,0.31575,2012-10-25,0.201
2012-10-23,1.2971,0.31525,2012-10-26,0.199
2012-10-24,1.2946,0.31425,2012-10-29,0.196
2012-10-25,1.2958,0.31325,2012-10-30,0.198
2012-10-26,1.2938,0.31325,2012-10-31,0.197
2012-10-29,1.2906,0.31275,2012-11-01,0.197
2012-10-30,1.2979,0.31275,2012-11-02,0.197
2012-10-31,1.2958,0.31275,2012-11-05,0.196
2012-11-01,1.2937,0.31275,2012-11-06,0.196
2012-11-02,1.2848,0.31275,2012-11-07,0.196
2012-11-05,1.2790,0.31175,2012-11-08,0.194
2012-11-06,1.2818,0.31175,2012-11-09,0.193
2012-11-07,1.2759,0.31000,2012-11-12,0.192
2012-11-08,1.2740,0.31000,2012-11-13,0.192
2012-11-09,1.2715,0.31000,2012-11-14,0.191
2012-11-12,#N/A,0.31000,2012-11-15,0.191
2012-11-13,1.2716,0.31000,2012-11-16,0.191
2012-11-14,1.2740,0.31000,2012-11-19,0.191
2012-11-15,1.2783,0.31100,2012-11-20,0.19
2012-11-16,1.2715,0.31150,2012-11-21,0.19
2012-11-19,1.2806,0.31150,2012-11-22,0.19
2012-11-20,1.2814,0.31050,2012-11-23,0.19
2012-11-21,1.2816,0.31150,2012-11-26,0.189
2012-11-22,#N/A,0.31150,2012-11-27,0.189
2012-11-23,1.2959,0.31150,2012-11-28,0.188
2012-11-26,1.2966,0.31150,2012-11-29,0.19
2012-11-27,1.2940,0.31150,2012-11-30,0.191
2012-11-28,1.2923,0.31050,2012-12-03,0.19
2012-11-29,1.2953,0.31050,2012-12-04,0.191
2012-11-30,1.3010,0.31050,2012-12-05,0.19
2012-12-03,1.3066,0.31050,2012-12-06,0.19
2012-12-04,1.3081,0.31050,2012-12-07,0.187
2012-12-05,1.3077,0.31050,2012-12-10,0.183
2012-12-06,1.2968,0.31050,2012-12-11,0.181
2012-12-07,1.2942,0.30950,2012-12-12,0.183
2012-12-10,1.2930,0.31050,2012-12-13,0.183
2012-12-11,1.2992,0.30950,2012-12-14,0.184
2012-12-12,1.3038,0.30950,2012-12-17,0.184
2012-12-13,1.3077,0.30800,2012-12-18,0.184
2012-12-14,1.3134,0.30800,2012-12-19,0.183
2012-12-17,1.3169,0.30900,2012-12-20,0.183
2012-12-18,1.3224,0.30900,2012-12-21,0.184
2012-12-19,1.3260,0.31000,2012-12-24,0.186
2012-12-20,1.3224,0.31000,2012-12-27,0.185
2012-12-21,1.3166,0.31000,2012-12-28,0.186
2012-12-24,1.3179,0.31000,2012-12-31,0.187
2012-12-25,#N/A,#N/A,,
2012-12-26,1.3228,#N/A,,
2012-12-27,1.3228,0.31100,,
2012-12-28,1.3220,0.30800,,
2012-12-31,1.3186,0.30600,,
2013-01-01,#N/A,#N/A,2013-01-02,0.188
2013-01-02,1.3195,0.30500,2013-01-03,0.189
2013-01-03,1.3110,0.30500,2013-01-04,0.191
2013-01-04,1.3047,0.30500,2013-01-07,0.192
2013-01-07,1.3099,0.30500,2013-01-08,0.192
2013-01-08,1.3068,0.30500,2013-01-09,0.192
2013-01-09,1.3078,0.30500,2013-01-10,0.19
2013-01-10,1.3220,0.30500,2013-01-11,0.195
2013-01-11,1.3353,0.30400,2013-01-14,0.199
2013-01-14,1.3369,0.30400,2013-01-15,0.202
2013-01-15,1.3342,0.30300,2013-01-16,0.201
2013-01-16,1.3305,0.30300,2013-01-17,0.204
2013-01-17,1.3356,0.30200,2013-01-18,0.209
2013-01-18,1.3303,0.30200,2013-01-21,0.209
2013-01-21,#N/A,0.30200,2013-01-22,0.209
2013-01-22,1.3304,0.30200,2013-01-23,0.209
2013-01-23,1.3308,0.30100,2013-01-24,0.211
2013-01-24,1.3378,0.30050,2013-01-25,0.214
2013-01-25,1.3456,0.30050,2013-01-28,0.224
2013-01-28,1.3459,0.30150,2013-01-29,0.226
2013-01-29,1.3484,0.30050,2013-01-30,0.23
2013-01-30,1.3564,0.29850,2013-01-31,0.232
2013-01-31,1.3584,0.29800,2013-02-01,0.234
2013-02-01,1.3692,0.29550,2013-02-04,0.233
2013-02-04,1.3527,0.29550,2013-02-05,0.233
2013-02-05,1.3569,0.29550,2013-02-06,0.233
2013-02-06,1.3528,0.29300,2013-02-07,0.232
2013-02-07,1.3382,0.29200,2013-02-08,0.227
2013-02-08,1.3366,0.29200,2013-02-11,0.227
2013-02-11,1.3414,0.29310,2013-02-12,0.226
2013-02-12,1.3450,0.29210,2013-02-13,0.226
2013-02-13,1.3448,0.29010,2013-02-14,0.226
2013-02-14,1.3334,0.29010,2013-02-15,0.225
2013-02-15,1.3362,0.29010,2013-02-18,0.223
2013-02-18,#N/A,0.28910,2013-02-19,0.221
2013-02-19,1.3387,0.28910,2013-02-20,0.221
2013-02-20,1.3350,0.28910,2013-02-21,0.22
2013-02-21,1.3204,0.28810,2013-02-22,0.218
2013-02-22,1.3166,0.28810,2013-02-25,0.213
2013-02-25,1.3172,0.28660,2013-02-26,0.21
2013-02-26,1.3054,0.28660,2013-02-27,0.21
2013-02-27,1.3104,0.28710,2013-02-28,0.209
2013-02-28,1.3079,0.28710,2013-03-01,0.206
2013-03-01,1.2988,0.28410,2013-03-04,0.202
2013-03-04,1.2996,0.28310,2013-03-05,0.2
2013-03-05,1.3019,0.28110,2013-03-06,0.2
2013-03-06,1.2990,0.27960,2013-03-07,0.2
2013-03-07,1.3098,0.28060,2013-03-08,0.201
2013-03-08,1.2992,0.28010,2013-03-11,0.201
2013-03-11,1.3014,0.28010,2013-03-12,0.201
2013-03-12,1.3023,0.28110,2013-03-13,0.203
2013-03-13,1.2949,0.28010,2013-03-14,0.204
2013-03-14,1.2974,0.28010,2013-03-15,0.204
2013-03-15,1.3076,0.28010,2013-03-18,0.206
2013-03-18,1.2956,0.28010,2013-03-19,0.207
2013-03-19,1.2888,0.28210,2013-03-20,0.21
2013-03-20,1.2950,0.28410,2013-03-21,0.211
2013-03-21,1.2928,0.28410,2013-03-22,0.215
2013-03-22,1.2996,0.28460,2013-03-25,0.214
2013-03-25,1.2881,0.28310,2013-03-26,0.213
2013-03-26,1.2858,0.28360,2013-03-27,0.212
2013-03-27,1.2782,0.28360,2013-03-28,0.211
2013-03-28,1.2842,0.28260,2013-04-02,0.21
2013-03-29,1.2816,#N/A,2013-04-03,0.21
2013-04-01,1.2857,#N/A,2013-04-04,0.21
2013-04-02,1.2836,0.28210,2013-04-05,0.21
2013-04-03,1.2847,0.28110,2013-04-08,0.21
2013-04-04,1.2854,0.28040,2013-04-09,0.211
2013-04-05,1.3027,0.27940,2013-04-10,0.211
2013-04-08,1.3008,0.27940,2013-04-11,0.211
2013-04-09,1.3092,0.27810,2013-04-12,0.21
2013-04-10,1.3060,0.27710,2013-04-15,0.21
2013-04-11,1.3124,0.27710,2013-04-16,0.21
2013-04-12,1.3094,0.27760,2013-04-17,0.21
2013-04-15,1.3082,0.27760,2013-04-18,0.208
2013-04-16,1.3141,0.27710,2013-04-19,0.208
2013-04-17,1.3049,0.27610,2013-04-22,0.208
2013-04-18,1.3072,0.27610,2013-04-23,0.207
2013-04-19,1.3066,0.27610,2013-04-24,0.206
2013-04-22,1.3050,0.27510,2013-04-25,0.206
2013-04-23,1.3012,0.27560,2013-04-26,0.207
2013-04-24,1.2997,0.27560,2013-04-29,0.207
2013-04-25,1.3004,0.27560,2013-04-30,0.207
2013-04-26,1.3024,0.27560,2013-05-02,0.207
2013-04-29,1.3090,0.27410,2013-05-03,0.201
2013-04-30,1.3168,0.27310,2013-05-06,0.202
2013-05-01,1.3192,0.27310,2013-05-07,0.202
2013-05-02,1.3066,0.27310,2013-05-08,0.203
2013-05-03,1.3112,0.27510,2013-05-09,0.203
2013-05-06,1.3067,#N/A,2013-05-10,0.203
2013-05-07,1.3085,0.27510,2013-05-13,0.203
2013-05-08,1.3177,0.27510,2013-05-14,0.203
2013-05-09,1.3105,0.27510,2013-05-15,0.203
2013-05-10,1.2955,0.27510,2013-05-16,0.202
2013-05-13,1.2981,0.27510,2013-05-17,0.2
2013-05-14,1.2969,0.27410,2013-05-20,0.199
2013-05-15,1.2857,0.27410,2013-05-21,0.198
2013-05-16,1.2898,0.27410,2013-05-22,0.199
2013-05-17,1.2818,0.27360,2013-05-23,0.199
2013-05-20,1.2865,0.27310,2013-05-24,0.2
2013-05-21,1.2910,0.27410,2013-05-27,0.201
2013-05-22,1.2864,0.27375,2013-05-28,0.199
2013-05-23,1.2944,0.27275,2013-05-29,0.2
2013-05-24,1.2920,0.27275,2013-05-30,0.2
2013-05-27,#N/A,#N/A,2013-05-31,0.2
2013-05-28,1.2870,0.27275,2013-06-03,0.2
2013-05-29,1.2944,0.27575,2013-06-04,0.2
2013-05-30,1.3042,0.27465,2013-06-05,0.2
2013-05-31,1.2988,0.27525,2013-06-06,0.2
2013-06-03,1.3098,0.27325,2013-06-07,0.203
2013-06-04,1.3075,0.27395,2013-06-10,0.204
2013-06-05,1.3088,0.27445,2013-06-11,0.205
2013-06-06,1.3248,0.27425,2013-06-12,0.208
2013-06-07,1.3242,0.27515,2013-06-13,0.209
2013-06-10,1.3234,0.27415,2013-06-14,0.209
2013-06-11,1.3278,0.27225,2013-06-17,0.21
2013-06-12,1.3354,0.27325,2013-06-18,0.21
2013-06-13,1.3314,0.27325,2013-06-19,0.212
2013-06-14,1.3330,0.27275,2013-06-20,0.214
2013-06-17,1.3341,0.27325,2013-06-21,0.216
2013-06-18,1.3407,0.27225,2013-06-24,0.221
2013-06-19,1.3404,0.27175,2013-06-25,0.225
2013-06-20,1.3214,0.27255,2013-06-26,0.222
2013-06-21,1.3113,0.27275,2013-06-27,0.219
2013-06-24,1.3091,0.27675,2013-06-28,0.218
2013-06-25,1.3080,0.27610,2013-07-01,0.222
2013-06-26,1.3006,0.27560,2013-07-02,0.221
2013-06-27,1.3016,0.27400,2013-07-03,0.222
2013-06-28,1.3010,0.27310,2013-07-04,0.222
2013-07-01,1.3060,0.27310,2013-07-05,0.217
2013-07-02,1.3017,0.27290,2013-07-08,0.217
2013-07-03,1.3005,0.27390,2013-07-09,0.217
2013-07-04,#N/A,0.27090,2013-07-10,0.217
2013-07-05,1.2831,0.26990,2013-07-11,0.218
2013-07-08,1.2863,0.26860,2013-07-12,0.22
2013-07-09,1.2774,0.26910,2013-07-15,0.219
2013-07-10,1.2846,0.26910,2013-07-16,0.219
2013-07-11,1.3046,0.26810,2013-07-17,0.22
2013-07-12,1.3048,0.26760,2013-07-18,0.22
2013-07-15,1.3039,0.26760,2013-07-19,0.22
2013-07-16,1.3144,0.26620,2013-07-22,0.221
2013-07-17,1.3094,0.26620,2013-07-23,0.224
2013-07-18,1.3078,0.26620,2013-07-24,0.225
2013-07-19,1.3142,0.26470,2013-07-25,0.225
2013-07-22,1.3193,0.26470,2013-07-26,0.226
2013-07-23,1.3212,0.26590,2013-07-29,0.226
2013-07-24,1.3228,0.26430,2013-07-30,0.227
2013-07-25,1.3234,0.26380,2013-07-31,0.228
2013-07-26,1.3269,0.26500,2013-08-01,0.228
2013-07-29,1.3262,0.26600,2013-08-02,0.228
2013-07-30,1.3266,0.26500,2013-08-05,0.227
2013-07-31,1.3282,0.26560,2013-08-06,0.228
2013-08-01,1.3217,0.26560,2013-08-07,0.227
2013-08-02,1.3268,0.26660,2013-08-08,0.227
2013-08-05,1.3257,0.26540,2013-08-09,0.227
2013-08-06,1.3296,0.26640,2013-08-12,0.226
2013-08-07,1.3329,0.26640,2013-08-13,0.225
2013-08-08,1.3392,0.26470,2013-08-14,0.226
2013-08-09,1.3338,0.26470,2013-08-15,0.226
2013-08-12,1.3312,0.26470,2013-08-16,0.226
2013-08-13,1.3247,0.26420,2013-08-19,0.226
2013-08-14,1.3256,0.26320,2013-08-20,0.225
2013-08-15,1.3263,0.26320,2013-08-21,0.224
2013-08-16,1.3321,0.26410,2013-08-22,0.224
2013-08-19,1.3348,0.26310,2013-08-23,0.225
2013-08-20,1.3426,0.26210,2013-08-26,0.225
2013-08-21,1.3368,0.26210,2013-08-27,0.225
2013-08-22,1.3362,0.26210,2013-08-28,0.225
2013-08-23,1.3392,0.26210,2013-08-29,0.225
2013-08-26,1.3369,#N/A,2013-08-30,0.224
2013-08-27,1.3387,0.25940,2013-09-02,0.225
2013-08-28,1.3326,0.26050,2013-09-03,0.225
2013-08-29,1.3228,0.26120,2013-09-04,0.225
2013-08-30,1.3196,0.25950,2013-09-05,0.225
2013-09-02,#N/A,0.25950,2013-09-06,0.225
2013-09-03,1.3164,0.25950,2013-09-09,0.225
2013-09-04,1.3212,0.25900,2013-09-10,0.225
2013-09-05,1.3120,0.25810,2013-09-11,0.224
2013-09-06,1.3166,0.25640,2013-09-12,0.224
2013-09-09,1.3260,0.25590,2013-09-13,0.223
2013-09-10,1.3260,0.25590,2013-09-16,0.223
2013-09-11,1.3301,0.25440,2013-09-17,0.222
2013-09-12,1.3315,0.25440,2013-09-18,0.222
2013-09-13,1.3276,0.25390,2013-09-19,0.221
2013-09-16,1.3350,0.25185,2013-09-20,0.221
2013-09-17,1.3357,0.25195,2013-09-23,0.221
2013-09-18,1.3351,0.25245,2013-09-24,0.221
2013-09-19,1.3527,0.25020,2013-09-25,0.221
2013-09-20,1.3522,0.24960,2013-09-26,0.221
2013-09-23,1.3520,0.25060,2013-09-27,0.224
2013-09-24,1.3490,0.25020,2013-09-30,0.225
2013-09-25,1.3536,0.24760,2013-10-01,0.225
2013-09-26,1.3484,0.24810,2013-10-02,0.225
2013-09-27,1.3537,0.24835,2013-10-03,0.224
2013-09-30,1.3535,0.24885,2013-10-04,0.225
2013-10-01,1.3534,0.24585,2013-10-07,0.225
2013-10-02,1.3592,0.24435,2013-10-08,0.227
2013-10-03,1.3642,0.24285,2013-10-09,0.228
2013-10-04,1.3582,0.24285,2013-10-10,0.227
2013-10-07,1.3569,0.24335,2013-10-11,0.227
2013-10-08,1.3582,0.24360,2013-10-14,0.227
2013-10-09,1.3513,0.24560,2013-10-15,0.225
2013-10-10,1.3535,0.24310,2013-10-16,0.225
2013-10-11,1.3559,0.24360,2013-10-17,0.224
2013-10-14,#N/A,0.24580,2013-10-18,0.224
2013-10-15,1.3494,0.24355,2013-10-21,0.223
2013-10-16,1.3490,0.24605,2013-10-22,0.223
2013-10-17,1.3664,0.24205,2013-10-23,0.222
2013-10-18,1.3693,0.24055,2013-10-24,0.225
2013-10-21,1.3672,0.23860,2013-10-25,0.228
2013-10-22,1.3778,0.23835,2013-10-28,0.229
2013-10-23,1.3786,0.23835,2013-10-29,0.228
2013-10-24,1.3810,0.23810,2013-10-30,0.228
2013-10-25,1.3794,0.23685,2013-10-31,0.23
2013-10-28,1.3786,0.23585,2013-11-01,0.226
2013-10-29,1.3770,0.23745,2013-11-04,0.227
2013-10-30,1.3771,0.24190,2013-11-05,0.227
2013-10-31,1.3594,0.24200,2013-11-06,0.228
2013-11-01,1.3488,0.23775,2013-11-07,0.228
2013-11-04,1.3516,0.23810,2013-11-08,0.217
2013-11-05,1.3470,0.23770,2013-11-11,0.218
2013-11-06,1.3530,0.23865,2013-11-12,0.218
2013-11-07,1.3390,0.23890,2013-11-13,0.218
2013-11-08,1.3357,0.23940,2013-11-14,0.217
2013-11-11,#N/A,0.23925,2013-11-15,0.218
2013-11-12,1.3428,0.23925,2013-11-18,0.218
2013-11-13,1.3456,0.24060,2013-11-19,0.218
2013-11-14,1.3468,0.23845,2013-11-20,0.219
2013-11-15,1.3480,0.23810,2013-11-21,0.217
2013-11-18,1.3520,0.23735,2013-11-22,0.223
2013-11-19,1.3529,0.23910,2013-11-25,0.227
2013-11-20,1.3451,0.23810,2013-11-26,0.23
2013-11-21,1.3470,0.23760,2013-11-27,0.23
2013-11-22,1.3547,0.23660,2013-11-28,0.233
2013-11-25,1.3502,0.23585,2013-11-29,0.234
2013-11-26,1.3555,0.23660,2013-12-02,0.236
2013-11-27,1.3563,0.23760,2013-12-03,0.239
2013-11-28,#N/A,0.23910,2013-12-04,0.239
2013-11-29,1.3606,0.23910,2013-12-05,0.24
2013-12-02,1.3552,0.23885,2013-12-06,0.248
2013-12-03,1.3604,0.24130,2013-12-09,0.255
2013-12-04,1.3555,0.24185,2013-12-10,0.26
2013-12-05,1.3664,0.24160,2013-12-11,0.267
2013-12-06,1.3690,0.24085,2013-12-12,0.277
2013-12-09,1.3726,0.24260,2013-12-13,0.282
2013-12-10,1.3765,0.24185,2013-12-16,0.29
2013-12-11,1.3798,0.24385,2013-12-17,0.298
2013-12-12,1.3752,0.24285,2013-12-18,0.298
2013-12-13,1.3724,0.24385,2013-12-19,0.293
2013-12-16,1.3757,0.24285,2013-12-20,0.292
2013-12-17,1.3748,0.24435,2013-12-23,0.294
2013-12-18,1.3766,0.24510,2013-12-24,0.294
2013-12-19,1.3666,0.24585,2013-12-27,0.293
2013-12-20,1.3673,0.24835,2013-12-30,0.288
2013-12-23,1.3701,0.24585,2013-12-31,0.287
2013-12-24,1.3676,0.24685,,
2013-12-25,#N/A,#N/A,,
2013-12-26,1.3690,#N/A,,
2013-12-27,1.3766,0.24660,,
2013-12-30,1.3816,0.24660,,
2013-12-31,1.3779,0.24610,,
2014-01-01,#N/A,#N/A,2014-01-02,0.284
2014-01-02,1.3670,0.24285,2014-01-03,0.28
2014-01-03,1.3606,0.23985,2014-01-06,0.28
2014-01-06,1.3636,0.23935,2014-01-07,0.28
2014-01-07,1.3618,0.24210,2014-01-08,0.281
2014-01-08,1.3586,0.24040,2014-01-09,0.282
2014-01-09,1.3591,0.24165,2014-01-10,0.282
2014-01-10,1.3664,0.24165,2014-01-13,0.282
2014-01-13,1.3647,0.23890,2014-01-14,0.282
2014-01-14,1.3682,0.23675,2014-01-15,0.29
2014-01-15,1.3604,0.23785,2014-01-16,0.3
2014-01-16,1.3600,0.23635,2014-01-17,0.302
2014-01-17,1.3554,0.23660,2014-01-20,0.302
2014-01-20,#N/A,0.23710,2014-01-21,0.302
2014-01-21,1.3560,0.23660,2014-01-22,0.301
2014-01-22,1.3546,0.23710,2014-01-23,0.3
2014-01-23,1.3680,0.23860,2014-01-24,0.3
2014-01-24,1.3680,0.23535,2014-01-27,0.3
2014-01-27,1.3679,0.23610,2014-01-28,0.301
2014-01-28,1.3662,0.23610,2014-01-29,0.3
2014-01-29,1.3663,0.23560,2014-01-30,0.298
2014-01-30,1.3549,0.23760,2014-01-31,0.296
2014-01-31,1.3500,0.23660,2014-02-03,0.29
2014-02-03,1.3523,0.23560,2014-02-04,0.288
2014-02-04,1.3507,0.23645,2014-02-05,0.287
2014-02-05,1.3519,0.23635,2014-02-06,0.286
2014-02-06,1.3604,0.23685,2014-02-07,0.291
2014-02-07,1.3614,0.23385,2014-02-10,0.291
2014-02-10,1.3644,0.23385,2014-02-11,0.291
2014-02-11,1.3654,0.23660,2014-02-12,0.291
2014-02-12,1.3592,0.23610,2014-02-13,0.288
2014-02-13,1.3669,0.23585,2014-02-14,0.287
2014-02-14,1.3690,0.23585,2014-02-17,0.287
2014-02-17,#N/A,0.23510,2014-02-18,0.288
2014-02-18,1.3758,0.23455,2014-02-19,0.287
2014-02-19,1.3762,0.23360,2014-02-20,0.286
2014-02-20,1.3690,0.23560,2014-02-21,0.287
2014-02-21,1.3722,0.23485,2014-02-24,0.288
2014-02-24,1.3744,0.23435,2014-02-25,0.289
2014-02-25,1.3749,0.23360,2014-02-26,0.288
2014-02-26,1.3668,0.23330,2014-02-27,0.286
2014-02-27,1.3724,0.23610,2014-02-28,0.286
2014-02-28,1.3806,0.23565,2014-03-03,0.288
2014-03-03,1.3763,0.23565,2014-03-04,0.287
2014-03-04,1.3731,0.23535,2014-03-05,0.286
2014-03-05,1.3734,0.23440,2014-03-06,0.287
2014-03-06,1.3848,0.23510,2014-03-07,0.299
2014-03-07,1.3868,0.23565,2014-03-10,0.307
2014-03-10,1.3880,0.23435,2014-03-11,0.304
2014-03-11,1.3867,0.23330,2014-03-12,0.304
2014-03-12,1.3904,0.23410,2014-03-13,0.304
2014-03-13,1.3927,0.23335,2014-03-14,0.303
2014-03-14,1.3924,0.23485,2014-03-17,0.305
2014-03-17,1.3927,0.23445,2014-03-18,0.309
2014-03-18,1.3913,0.23485,2014-03-19,0.312
2014-03-19,1.3910,0.23385,2014-03-20,0.313
2014-03-20,1.3784,0.23360,2014-03-21,0.315
2014-03-21,1.3783,0.23285,2014-03-24,0.32
2014-03-24,1.3784,0.23510,2014-03-25,0.318
2014-03-25,1.3777,0.23435,2014-03-26,0.315
2014-03-26,1.3786,0.23335,2014-03-27,0.313
2014-03-27,1.3752,0.23360,2014-03-28,0.31
2014-03-28,1.3753,0.23335,2014-03-31,0.313
2014-03-31,1.3777,0.23060,2014-04-01,0.313
2014-04-01,1.3804,0.22810,2014-04-02,0.319
2014-04-02,1.3761,0.23010,2014-04-03,0.319
2014-04-03,1.3708,0.23035,2014-04-04,0.325
2014-04-04,1.3704,0.22960,2014-04-07,0.327
2014-04-07,1.3745,0.22935,2014-04-08,0.327
2014-04-08,1.3802,0.22730,2014-04-09,0.327
2014-04-09,1.3816,0.22755,2014-04-10,0.327
2014-04-10,1.3892,0.22705,2014-04-11,0.328
2014-04-11,1.3898,0.22645,2014-04-14,0.328
2014-04-14,1.3824,0.22865,2014-04-15,0.327
2014-04-15,1.3806,0.22635,2014-04-16,0.327
2014-04-16,1.3820,0.22785,2014-04-17,0.328
2014-04-17,1.3832,0.22585,2014-04-22,0.329
2014-04-18,1.3816,#N/A,2014-04-23,0.332
2014-04-21,1.3790,#N/A,2014-04-24,0.337
2014-04-22,1.3804,0.22860,2014-04-25,0.344
2014-04-23,1.3814,0.22875,2014-04-28,0.345
2014-04-24,1.3828,0.22785,2014-04-29,0.347
2014-04-25,1.3838,0.22660,2014-04-30,0.339
2014-04-28,1.3844,0.22485,2014-05-02,0.336
2014-04-29,1.3808,0.22535,2014-05-05,0.336
2014-04-30,1.3870,0.22335,2014-05-06,0.337
2014-05-01,1.3867,0.22285,2014-05-07,0.338
2014-05-02,1.3864,0.22285,2014-05-08,0.338
,,,2014-05-09,0.336
